id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1248116579717361669,1247964854784151552,1586409156000,2020-04-08,22:12:36,PDT,37698363,turbokia,PNW,,"See, you can't prove me wrong. That is not logical, so you don't even follow your own sentiment's of believing in logic. 

Do you believe what Trump tells you?","['lizpowe08720708', 'cman2342', 'joeysalads', 'realdonaldtrump']",[],[],1,0,0,[],[],https://twitter.com/TurboKia/status/1248116579717361669,False,,0,Washington DC,,,,,,"[{'user_id': '37698363', 'username': 'TurboKia'}, {'user_id': '722953034788020224', 'username': 'Lizpowe08720708'}, {'user_id': '41646396', 'username': 'cman2342'}, {'user_id': '488998711', 'username': 'JoeySalads'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1248116539817185280,1248101445796278272,1586409146000,2020-04-08,22:12:26,PDT,803801574,kevinmcgilly,Kevin McGilly,,"If you want Trump to lose, vote for Biden. If you don’t vote for either, you increase the odds of the outcome you don’t want coming to pass. Clear?","['hail_g', 'tomasitox_', 'drsagger']",[],[],2,0,0,[],[],https://twitter.com/KevinMcGilly/status/1248116539817185280,False,,0,Washington DC,,,,,,"[{'user_id': '803801574', 'username': 'KevinMcGilly'}, {'user_id': '586677593', 'username': 'hail_g'}, {'user_id': '1226748787110092800', 'username': 'Tomasitox_'}, {'user_id': '955109400091426816', 'username': 'DrSagger'}]",,,,
1248116524201783296,1248116524201783296,1586409142000,2020-04-08,22:12:22,PDT,4857443134,metmgmt22,M.M.C.,,"Cooper calls out Trump's hypocrisy over mail-in voting
 https://www.cnn.com/videos/politics/2020/04/08/donald-trump-mail-in-voting-election-cooper-sot-vpx-ac360.cnn …",[],['https://www.cnn.com/videos/politics/2020/04/08/donald-trump-mail-in-voting-election-cooper-sot-vpx-ac360.cnn'],[],0,1,1,[],[],https://twitter.com/metmgmt22/status/1248116524201783296,False,,0,Washington DC,,,,,,"[{'user_id': '4857443134', 'username': 'metmgmt22'}]",,,,
1248116435164860416,1248116435164860416,1586409121000,2020-04-08,22:12:01,PDT,1134528854670827520,pobserver2020,PoliticalObserver2020,,@realDonaldTrump @seanhannity @tuckercarlson @foxnews @thehille @dailycaller @realclearnews @JudicialWatch @wsj @abc @guardian Chinese Bio-Warfare agent Xiangguo Qiu key to SARS-CoV-2 release. She led the Vaccine Development and Antiviral Therapies at Canada’s only level-4 NML.,"['realdonaldtrump', 'seanhannity', 'tuckercarlson', 'foxnews', 'thehille', 'dailycaller', 'realclearnews', 'judicialwatch', 'wsj', 'abc', 'guardian']",[],[],0,0,0,[],[],https://twitter.com/PObserver2020/status/1248116435164860416,False,,0,Washington DC,,,,,,"[{'user_id': '1134528854670827520', 'username': 'PObserver2020'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '41634520', 'username': 'seanhannity'}, {'user_id': '22703645', 'username': 'TuckerCarlson'}, {'user_id': '1367531', 'username': 'FoxNews'}, {'user_id': '241842794', 'username': 'thehille'}, {'user_id': '39308549', 'username': 'DailyCaller'}, {'user_id': '20094138', 'username': 'RealClearNews'}, {'user_id': '18247062', 'username': 'JudicialWatch'}, {'user_id': '3108351', 'username': 'WSJ'}, {'user_id': '28785486', 'username': 'ABC'}, {'user_id': '87818409', 'username': 'guardian'}]",,,,
1248116316827004930,1248116316827004930,1586409093000,2020-04-08,22:11:33,PDT,4857443134,metmgmt22,M.M.C.,,"Roll the tape: Top moments when Trump downplayed the coronavirus
 https://www.cnn.com/videos/politics/2020/04/07/trump-downplays-coronavirus-mike-pence-depends-cillizza-the-point.cnn …",[],['https://www.cnn.com/videos/politics/2020/04/07/trump-downplays-coronavirus-mike-pence-depends-cillizza-the-point.cnn'],[],0,0,0,[],[],https://twitter.com/metmgmt22/status/1248116316827004930,False,,0,Washington DC,,,,,,"[{'user_id': '4857443134', 'username': 'metmgmt22'}]",,,,
1248116189538275330,1247955386684104704,1586409063000,2020-04-08,22:11:03,PDT,465816483,bear_sinequanon,John Barron,,Why do you guys always show up to defend trump? Why is someone paying bots to defend trump?  pic.twitter.com/OfgF9erMOD,"['pqcoastal', 'bennyseattle', 'wdunlap', 'mitchellvii']",[],['https://pbs.twimg.com/media/EVIzDpGXkAIGeYA.jpg'],0,0,0,[],[],https://twitter.com/bear_sinequanon/status/1248116189538275330,False,,0,Washington DC,,,,,,"[{'user_id': '465816483', 'username': 'bear_sinequanon'}, {'user_id': '102867802', 'username': 'pqcoastal'}, {'user_id': '746471521', 'username': 'BennySeattle'}, {'user_id': '16585184', 'username': 'wdunlap'}, {'user_id': '17980523', 'username': 'mitchellvii'}]",,,,
1248116186941964290,1248116186941964290,1586409062000,2020-04-08,22:11:02,PDT,1917731,thehill,The Hill,,Obama anxious to become active player in campaign against Trump  http://hill.cm/xUG5j1w  pic.twitter.com/wW1D1dc3rJ,[],['http://hill.cm/xUG5j1w'],['https://pbs.twimg.com/media/EVIzDsvXkAAxnkd.jpg'],115,111,558,[],[],https://twitter.com/thehill/status/1248116186941964290,False,,0,Washington DC,,,,,,"[{'user_id': '1917731', 'username': 'thehill'}]",,,,
1248116152724869120,1247900240155295745,1586409054000,2020-04-08,22:10:54,PDT,621126983,temporary_times,J. W.,,You want the economy to boom? Fulfill your promise and Federally Legalize #weed #marijuana #420life and you will create a new gold rush across all 50 states and will definitely get a V shaped #Recovery.,['realdonaldtrump'],[],[],0,0,0,"['#weed', '#marijuana', '#420life', '#recovery']",[],https://twitter.com/Temporary_Times/status/1248116152724869120,False,,0,Washington DC,,,,,,"[{'user_id': '621126983', 'username': 'Temporary_Times'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1248116150107385857,1248059805983551494,1586409053000,2020-04-08,22:10:53,PDT,821817034795167744,jhasmund,John Asmundson ⭐️⭐️⭐️,,"Social distancing, yes.

Arrest people for leaving their homes, enjoying the park, the outdoors, taking a drive? Bankrupting families by shutting down the economy?

You need to get control of the situation, and do it NOW!

Thank you sir for your service, you and @realDonaldTrump","['mike_pence', 'realdonaldtrump']",[],[],0,0,0,[],[],https://twitter.com/jhasmund/status/1248116150107385857,False,,0,Washington DC,,,,,,"[{'user_id': '821817034795167744', 'username': 'jhasmund'}, {'user_id': '22203756', 'username': 'Mike_Pence'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1248116100841246722,1248116099041955841,1586409041000,2020-04-08,22:10:41,PDT,2332059461,dfalkovic,Daniel Falkovic,,"3/4: I know that the Constitution and our democratic institutions are sturdy, but four more years of Trump could cause irreparable damage. It's more important now than ever before to come together and unite against Trump.",[],[],[],1,0,0,[],[],https://twitter.com/DFalkovic/status/1248116100841246722,False,,0,Washington DC,,,,,,"[{'user_id': '2332059461', 'username': 'DFalkovic'}]",,,,
1248116099704598529,1248116099041955841,1586409041000,2020-04-08,22:10:41,PDT,2332059461,dfalkovic,Daniel Falkovic,,"2/4: My support and eventual vote for Biden will be beyond his candidacy. It will be for the sake of the Supreme Court, getting rid of Trump's crooked cabinet, protecting rights for women, people of color, immigrants, those experiencing poverty, and LGBTQ+ people like myself.",[],[],[],1,0,0,[],[],https://twitter.com/DFalkovic/status/1248116099704598529,False,,0,Washington DC,,,,,,"[{'user_id': '2332059461', 'username': 'DFalkovic'}]",,,,
1248115706115149825,1247934203523710979,1586408947000,2020-04-08,22:09:07,PDT,241378383,christyminteer,Christy Minteer,,I totally agree with you!,"['fight_trump_', 'angrierwhstaff']",[],[],0,0,0,[],[],https://twitter.com/ChristyMinteer/status/1248115706115149825,False,,0,Washington DC,,,,,,"[{'user_id': '241378383', 'username': 'ChristyMinteer'}, {'user_id': '1155176509361000449', 'username': 'fight_trump_'}, {'user_id': '848148994102611969', 'username': 'AngrierWHStaff'}]",,,,
1248115688306135040,1247900240155295745,1586408943000,2020-04-08,22:09:03,PDT,2550894572,mrscowpie,Dump 45 💚💙🌲,,"""This lockdown is extending the virus. We need young and healthy people to get out there and build herd-immunity.""","['hawproductions', 'sandyst72238360', 'mmpadellan', 'realdonaldtrump']",[],[],1,0,0,[],[],https://twitter.com/mrscowpie/status/1248115688306135040,False,,0,Washington DC,,,,,,"[{'user_id': '2550894572', 'username': 'mrscowpie'}, {'user_id': '90795703', 'username': 'hawproductions'}, {'user_id': '1187516023580184576', 'username': 'sandyst72238360'}, {'user_id': '1640929196', 'username': 'mmpadellan'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1248115643221561344,1248115643221561344,1586408932000,2020-04-08,22:08:52,PDT,829817941294141441,sotomayor2020,Sotomayor2020,,"Because this task force isn't operating publicly, we don't actually know what Trump's son-in-law is doing. Think about that. The nation is in crisis, much of it in lockdown, & the man with the president's ear is essentially operating without accountability
 https://www.nbcnews.com/think/opinion/trump-enables-jared-kushner-s-coronavirus-task-force-revealing-dangers-ncna1176511 …",[],['https://www.nbcnews.com/think/opinion/trump-enables-jared-kushner-s-coronavirus-task-force-revealing-dangers-ncna1176511'],[],3,3,4,[],[],https://twitter.com/sotomayor2020/status/1248115643221561344,False,,0,Washington DC,,,,,,"[{'user_id': '829817941294141441', 'username': 'sotomayor2020'}]",,,,
1248115628327780358,1248115628327780358,1586408929000,2020-04-08,22:08:49,PDT,592730371,jackposobiec,"Jack M. Posobiec, IWO",,Wait til Trump finds out @Joe_Exotic ran against him,['joe_exotic'],[],[],20,35,274,[],[],https://twitter.com/JackPosobiec/status/1248115628327780358,False,,0,Washington DC,,,,,,"[{'user_id': '592730371', 'username': 'JackPosobiec'}, {'user_id': '2283789074', 'username': 'joe_exotic'}]",,,,
1248115599932186626,1247914464319504385,1586408922000,2020-04-08,22:08:42,PDT,1346180906,opija007,Jodi Daniels,,Whoohoo!!! Trump train keeps on going 🚂🚂🚂🇺🇸🇺🇸🇺🇸❤️❤️❤️,['realdonaldtrump'],[],[],0,0,0,[],[],https://twitter.com/Opija007/status/1248115599932186626,False,,0,Washington DC,,,,,,"[{'user_id': '1346180906', 'username': 'Opija007'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1248115548506009601,1248115548506009601,1586408910000,2020-04-08,22:08:30,PDT,2976578589,washnewsline,Washington News Line,,"Jim Acosta: Can you or White House staff or your campaign provide any evidence to back up your claim that mail-in voting is rife with fraud?
#Trump: I think there's a lot of evidence
Acosta: Where's the proof?
Trump: We're going to find out about the proof  pic.twitter.com/hPgsrjVhEG",[],[],[],0,0,0,['#trump'],[],https://twitter.com/WashNewsLine/status/1248115548506009601,False,,1,Washington DC,,,,,,"[{'user_id': '2976578589', 'username': 'WashNewsLine'}]",,,,
1248115537256775683,1247954903726723072,1586408907000,2020-04-08,22:08:27,PDT,3124681433,cjizzle252,Charles Taylor,,Stay home Susan you ought to stay away from misguided sources... I work closet with doctors who are painting a very different story. Two of which voted for  Trump,"['100that_bish', 'asifuet08', 'cnn']",[],[],0,0,0,[],[],https://twitter.com/Cjizzle252/status/1248115537256775683,False,,0,Washington DC,,,,,,"[{'user_id': '3124681433', 'username': 'Cjizzle252'}, {'user_id': '3004020229', 'username': '100that_bish'}, {'user_id': '245394649', 'username': 'asifuet08'}, {'user_id': '759251', 'username': 'CNN'}]",,,,
1248115400564518924,1248115400564518924,1586408875000,2020-04-08,22:07:55,PDT,513679089,raysuareznews,Ray Suarez,,CDC quietly deletes hydroxychloroquine guidance as study hyped by Trump comes into question  https://www.salon.com/2020/04/08/cdc-quietly-deletes-hydroxychloroquine-guidance-as-study-hyped-by-trump-is-called-into-question/ …,[],['https://www.salon.com/2020/04/08/cdc-quietly-deletes-hydroxychloroquine-guidance-as-study-hyped-by-trump-is-called-into-question/'],[],1,19,23,[],[],https://twitter.com/RaySuarezNews/status/1248115400564518924,False,,0,Washington DC,,,,,,"[{'user_id': '513679089', 'username': 'RaySuarezNews'}]",,,,
1248115367542693894,1248031484532928514,1586408867000,2020-04-08,22:07:47,PDT,2369819532,jbw1837,Fairview,,Ripe for fraud is you being in charge of anything but most recently the coronavirus relief pkg. That is the very definition of ripe for fraud #70days #WisconsinPandemicVoting #MoscowMitch #coronavirus #Ripeforfraud,['realdonaldtrump'],[],[],0,1,0,"['#70days', '#wisconsinpandemicvoting', '#moscowmitch', '#coronavirus', '#ripeforfraud']",[],https://twitter.com/jbw1837/status/1248115367542693894,False,,0,Washington DC,,,,,,"[{'user_id': '2369819532', 'username': 'jbw1837'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1248115305009885184,1247858593740832772,1586408852000,2020-04-08,22:07:32,PDT,296447897,amikeliunas,Adrian Mikeliunas,,"USA - 340M People, 431K cases, 11K deaths. Europe - 445M people, 650K cases, 34K deaths.  Seems like we are doing pretty good when you look at the total picture","['larryboorstein', 'realdonaldtrump', 'ainsleyearhardt', 'foxandfriends']",[],[],0,0,0,[],[],https://twitter.com/amikeliunas/status/1248115305009885184,False,,0,Washington DC,,,,,,"[{'user_id': '296447897', 'username': 'amikeliunas'}, {'user_id': '1231590638', 'username': 'LarryBoorstein'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '186646579', 'username': 'ainsleyearhardt'}, {'user_id': '15513604', 'username': 'foxandfriends'}]",,,,
1248115247254142977,1248019800543997955,1586408838000,2020-04-08,22:07:18,PDT,16349891,lparsoni,Paul Parsons,,"Newt, Trump has a screw loose
and I'm sure deep down you
know it.",['newtgingrich'],[],[],0,0,0,[],[],https://twitter.com/lparsoni/status/1248115247254142977,False,,0,Washington DC,,,,,,"[{'user_id': '16349891', 'username': 'lparsoni'}, {'user_id': '20713061', 'username': 'newtgingrich'}]",,,,
1248115207207030784,1248115207207030784,1586408828000,2020-04-08,22:07:08,PDT,2191484705,rockfishmatt,Matt Robinson,,This is a nice summary of how ⁦@realDonaldTrump⁩ has failed this country https://apple.news/A5hh2tp98Qo6DFUpL5mkZxA …,['realdonaldtrump'],['https://apple.news/A5hh2tp98Qo6DFUpL5mkZxA'],[],0,0,0,[],[],https://twitter.com/Rockfishmatt/status/1248115207207030784,False,,0,Washington DC,,,,,,"[{'user_id': '2191484705', 'username': 'Rockfishmatt'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1248115193374277632,1248101445796278272,1586408825000,2020-04-08,22:07:05,PDT,803801574,kevinmcgilly,Kevin McGilly,,"Logic is a thing. If you don’t vote for Biden, you increase the odds of Trump winning. Logic.","['hail_g', 'tomasitox_', 'drsagger']",[],[],3,0,0,[],[],https://twitter.com/KevinMcGilly/status/1248115193374277632,False,,0,Washington DC,,,,,,"[{'user_id': '803801574', 'username': 'KevinMcGilly'}, {'user_id': '586677593', 'username': 'hail_g'}, {'user_id': '1226748787110092800', 'username': 'Tomasitox_'}, {'user_id': '955109400091426816', 'username': 'DrSagger'}]",,,,
1248115156451766272,1248115156451766272,1586408816000,2020-04-08,22:06:56,PDT,4857443134,metmgmt22,M.M.C.,,"See new press secretary's shocking and false claims about Trump
 https://www.cnn.com/videos/politics/2020/04/08/kayleigh-mcenany-white-house-press-secretary-past-comments-president-trump-orig-me.cnn …",[],['https://www.cnn.com/videos/politics/2020/04/08/kayleigh-mcenany-white-house-press-secretary-past-comments-president-trump-orig-me.cnn'],[],0,0,0,[],[],https://twitter.com/metmgmt22/status/1248115156451766272,False,,0,Washington DC,,,,,,"[{'user_id': '4857443134', 'username': 'metmgmt22'}]",,,,
1248115089770758144,1248115089770758144,1586408800000,2020-04-08,22:06:40,PDT,4857443134,metmgmt22,M.M.C.,,"Acting Treasury watchdog sends to House committee report on handling of request for Trump's tax returns 
 https://www.cnn.com/2020/04/08/politics/treasury-inspector-general-trump-tax-returns-house/index.html …",[],['https://www.cnn.com/2020/04/08/politics/treasury-inspector-general-trump-tax-returns-house/index.html'],[],0,0,0,[],[],https://twitter.com/metmgmt22/status/1248115089770758144,False,,0,Washington DC,,,,,,"[{'user_id': '4857443134', 'username': 'metmgmt22'}]",,,,
1248115061291352068,1247931509769715725,1586408794000,2020-04-08,22:06:34,PDT,1070004086,orange_in_va,Only Bernie Will Beat Trump,,"I don't know if you realize this, but that's actually worse. Lol","['lorilind', 'sio2moyer', 'flythaimma', 'aprildryan', 'berniesanders', 'joebiden', 'realdonaldtrump']",[],[],0,0,0,[],[],https://twitter.com/orange_in_VA/status/1248115061291352068,False,,0,Washington DC,,,,,,"[{'user_id': '1070004086', 'username': 'orange_in_VA'}, {'user_id': '16516016', 'username': 'LoriLind'}, {'user_id': '961408374', 'username': 'SiO2moyer'}, {'user_id': '419849905', 'username': 'FlyThaiMMA'}, {'user_id': '18018355', 'username': 'AprilDRyan'}, {'user_id': '216776631', 'username': 'BernieSanders'}, {'user_id': '939091', 'username': 'JoeBiden'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1248115012155006977,1247919539809128451,1586408782000,2020-04-08,22:06:22,PDT,826268262698586112,lordvladimort,Pierre Derelicto,,"Closing polling locations in Democratic leaning areas, using faulty and vulnerable voting machines...","['lisa2keller', 'samartin615', 'dvillella', 'realdonaldtrump']",[],[],0,0,0,[],[],https://twitter.com/LordVladimort/status/1248115012155006977,False,,0,Washington DC,,,,,,"[{'user_id': '826268262698586112', 'username': 'LordVladimort'}, {'user_id': '33592690', 'username': 'lisa2keller'}, {'user_id': '20568208', 'username': 'samartin615'}, {'user_id': '43014978', 'username': 'dvillella'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1248114972816793602,1248114972816793602,1586408773000,2020-04-08,22:06:13,PDT,4857443134,metmgmt22,M.M.C.,,"Trump's economic dilemma sharpens as Biden gets set for 2020 race
 https://www.cnn.com/2020/04/09/politics/donald-trump-economy-joe-biden-coronavirus/index.html …",[],['https://www.cnn.com/2020/04/09/politics/donald-trump-economy-joe-biden-coronavirus/index.html'],[],0,0,0,[],[],https://twitter.com/metmgmt22/status/1248114972816793602,False,,0,Washington DC,,,,,,"[{'user_id': '4857443134', 'username': 'metmgmt22'}]",,,,
1248114969230618624,1248114969230618624,1586408772000,2020-04-08,22:06:12,PDT,1218302535582257152,dharmareborn,American Dharma,,"Now that Bernie is gone, Trump will tie CHINA around Joe Biden’s neck and sink him with it.

Biden is one of the most target rich candidates I’ve ever seen.

Trump is going to pull off the unlikely feat of running as an outsider and getting re-elected.",[],[],[],4,2,14,[],[],https://twitter.com/DharmaReborn/status/1248114969230618624,False,,0,Washington DC,,,,,,"[{'user_id': '1218302535582257152', 'username': 'DharmaReborn'}]",,,,
1248114965883637760,1248114965883637760,1586408771000,2020-04-08,22:06:11,PDT,3452228235,andrea_shalal,Andrea Shalal,,"#Catholic bishops, Jubilee Network USA alliance of faith groups urge Trump to back #debtrelief for poor countries hit by pandemic ⁦⁦@EricLecom⁩ https://reut.rs/3c4rii2 ",['ericlecom'],['https://reut.rs/3c4rii2'],[],0,0,0,"['#catholic', '#debtrelief']",[],https://twitter.com/andrea_shalal/status/1248114965883637760,False,,0,Washington DC,,,,,,"[{'user_id': '3452228235', 'username': 'andrea_shalal'}, {'user_id': '3046569910', 'username': 'EricLecom'}]",,,,
1248114913148461057,1248113446161453058,1586408758000,2020-04-08,22:05:58,PDT,19699646,_mewsnews,Julie Saint George,,Many voters are ignoring Trump.,['financialtimes'],[],[],0,0,1,[],[],https://twitter.com/_MewsNews/status/1248114913148461057,False,,0,Washington DC,,,,,,"[{'user_id': '19699646', 'username': '_MewsNews'}, {'user_id': '4898091', 'username': 'FinancialTimes'}]",,,,
1248114891526897664,1248114891526897664,1586408753000,2020-04-08,22:05:53,PDT,4857443134,metmgmt22,M.M.C.,,"WHO fires back after Trump threatened to pull US funding
 https://www.cnn.com/videos/world/2020/04/08/who-defends-coronavirus-response-trump-criticism-vpx.cnn …",[],['https://www.cnn.com/videos/world/2020/04/08/who-defends-coronavirus-response-trump-criticism-vpx.cnn'],[],0,0,0,[],[],https://twitter.com/metmgmt22/status/1248114891526897664,False,,0,Washington DC,,,,,,"[{'user_id': '4857443134', 'username': 'metmgmt22'}]",,,,
1248114874158157825,1247964854784151552,1586408749000,2020-04-08,22:05:49,PDT,37698363,turbokia,PNW,,"Only one that's worth mentioning is still being investigated.

Either way, the number of voter fraud convictions is still in the thousands of a precent ... negligible in fact.  

Now we've gone full circle .. prove me wrong, if you can.","['lizpowe08720708', 'cman2342', 'joeysalads', 'realdonaldtrump']",[],[],1,0,0,[],[],https://twitter.com/TurboKia/status/1248114874158157825,False,,0,Washington DC,,,,,,"[{'user_id': '37698363', 'username': 'TurboKia'}, {'user_id': '722953034788020224', 'username': 'Lizpowe08720708'}, {'user_id': '41646396', 'username': 'cman2342'}, {'user_id': '488998711', 'username': 'JoeySalads'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1248114749327511553,1248114749327511553,1586408719000,2020-04-08,22:05:19,PDT,4857443134,metmgmt22,M.M.C.,,"Fact check: Trump offers two dangerous falsehoods in a largely straightforward briefing
 https://www.cnn.com/2020/04/08/politics/fact-check-trump-coronavirus-briefing-april-8/index.html …",[],['https://www.cnn.com/2020/04/08/politics/fact-check-trump-coronavirus-briefing-april-8/index.html'],[],0,0,0,[],[],https://twitter.com/metmgmt22/status/1248114749327511553,False,,0,Washington DC,,,,,,"[{'user_id': '4857443134', 'username': 'metmgmt22'}]",,,,
1248114730486513664,1248031484532928514,1586408715000,2020-04-08,22:05:15,PDT,2192491880,livinginthegig,PNW_Louise(@🏡)🌊,,Once again you are wrong. WA has no fraud with all mail-in voting. Registration is tied to your home address and driver's license/State ID. Random ballots aren't delivered willy-nilly. Ballot signatures are matched to the ID on file by the elections workers. High turnout too! pic.twitter.com/84P31ZpGiy,['realdonaldtrump'],[],['https://pbs.twimg.com/media/EVIxu0BUcAAjgbh.jpg'],1,2,1,[],[],https://twitter.com/livingintheGig/status/1248114730486513664,False,,0,Washington DC,,,,,,"[{'user_id': '2192491880', 'username': 'livingintheGig'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1248114659816648704,1248073723988459522,1586408698000,2020-04-08,22:04:58,PDT,1099397399670185984,chuckles1178,Charles,,Yes I do if you trust your government with your life you are naive.,"['trump_noodle', 'no_silenced']",[],[],0,0,0,[],[],https://twitter.com/CHUCKLES1178/status/1248114659816648704,False,,0,Washington DC,,,,,,"[{'user_id': '1099397399670185984', 'username': 'CHUCKLES1178'}, {'user_id': '1221502535057362944', 'username': 'trump_noodle'}, {'user_id': '1092086942198452224', 'username': 'no_silenced'}]",,,,
1248114610093182979,1247962546658660352,1586408686000,2020-04-08,22:04:46,PDT,1075668407855517701,principledprog1,Speaking_Tree,,"This is nonsense. 

Saying ""if you don't do what I want it's a vote for Trump,"" is deeply illogical, irrational, and childish. 

A vote is a vote. If Biden doesn't earn a vote and someone stays home or decides otherwise, that's on Biden and the Democrats. Period.","['sethgs', 'joshfoxfilm']",[],[],0,0,0,[],[],https://twitter.com/PrincipledProg1/status/1248114610093182979,False,,0,Washington DC,,,,,,"[{'user_id': '1075668407855517701', 'username': 'PrincipledProg1'}, {'user_id': '19214688', 'username': 'sethgs'}, {'user_id': '135060958', 'username': 'joshfoxfilm'}]",,,,
1248114546977488896,1248031484532928514,1586408671000,2020-04-08,22:04:31,PDT,866791603947679744,icallbsonu2,Derk,,I miss Billy Graham !,"['brandonbeckham_', 'realdonaldtrump']",[],[],0,0,0,[],[],https://twitter.com/IcallBSonU2/status/1248114546977488896,False,,0,Washington DC,,,,,,"[{'user_id': '866791603947679744', 'username': 'IcallBSonU2'}, {'user_id': '338473859', 'username': 'BrandonBeckham_'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1248114491889463296,1247552505636171777,1586408658000,2020-04-08,22:04:18,PDT,906006979264557056,ctinsky,Tinsky,,"Alexis is a rapist. I have as much evidence of this as she had of Biden. She lives trump. And rape, apparently",['lexi4prez'],[],[],0,0,0,[],[],https://twitter.com/CTinsky/status/1248114491889463296,False,,0,Washington DC,,,,,,"[{'user_id': '906006979264557056', 'username': 'CTinsky'}, {'user_id': '443529647', 'username': 'lexi4prez'}]",,,,
1248114455436763141,1248031484532928514,1586408649000,2020-04-08,22:04:09,PDT,1563794083,coffeejunkie82,Mother of Chickens 🐔🐣 #impeach 🍁🇨🇦🏳️‍🌈,,"I voted by mail in 2016. I am not military, a senior and I could've voted in person. You're a fool.",['realdonaldtrump'],[],[],0,0,0,[],[],https://twitter.com/Coffeejunkie82/status/1248114455436763141,False,,0,Washington DC,,,,,,"[{'user_id': '1563794083', 'username': 'Coffeejunkie82'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1248114444779106310,1248031484532928514,1586408647000,2020-04-08,22:04:07,PDT,2369819532,jbw1837,Fairview,,Time for the new campaign slogan by anyone smart enough to be against Trump,"['peoplerstupid7', 'realdonaldtrump']",[],[],0,0,0,[],[],https://twitter.com/jbw1837/status/1248114444779106310,False,,0,Washington DC,,,,,,"[{'user_id': '2369819532', 'username': 'jbw1837'}, {'user_id': '1168150960750899203', 'username': 'PeopleRStupid7'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1248114374880841728,1248112416442863616,1586408630000,2020-04-08,22:03:50,PDT,1169455352573616128,nwsteven83,Steve🏳️‍🌈🇺🇸,,"This is just your take. I think progress can be made, but we have to get rid of Trump and the GOP. That is the goal and tha task at hand. We are facing the fact that if GOP wins, RGB will be replaced and SCOTUS will never recover. That alone should be reason enough for ya'll.",['proudresister'],[],[],0,0,1,[],[],https://twitter.com/NWSteven83/status/1248114374880841728,False,,0,Washington DC,,,,,,"[{'user_id': '1169455352573616128', 'username': 'NWSteven83'}, {'user_id': '755057897583804416', 'username': 'ProudResister'}]",,,,
1248114165056704513,1248043300033986560,1586408580000,2020-04-08,22:03:00,PDT,2369819532,jbw1837,Fairview,,Ripe for fraud is machine voting with Russian hackers and #MoscowMitch counting the results,"['tedlieu', 'realdonaldtrump']",[],[],0,0,0,['#moscowmitch'],[],https://twitter.com/jbw1837/status/1248114165056704513,False,,0,Washington DC,,,,,,"[{'user_id': '2369819532', 'username': 'jbw1837'}, {'user_id': '21059255', 'username': 'tedlieu'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1248114127006040064,1247917545119567873,1586408571000,2020-04-08,22:02:51,PDT,512437883,srhjhnsn89,Sarah Johnson,,"Exactly. There’s a reason Republicans want to require ID, and it’s not voter fraud. Would love to see Dems be like “Alright, we agree to voter ID, from now on all polling places will be equipped to create voter ID at no cost.” Set it up like a campus student ID office.","['johnbates207', 'racerbluegold', 'fit2live2', 'srob2247', 'the_resistor', 'danrather', 'realdonaldtrump']",[],[],1,0,1,[],[],https://twitter.com/SrhJhnsn89/status/1248114127006040064,False,,0,Washington DC,,,,,,"[{'user_id': '512437883', 'username': 'SrhJhnsn89'}, {'user_id': '3018624294', 'username': 'johnbates207'}, {'user_id': '16283777', 'username': 'racerbluegold'}, {'user_id': '1158419799170572289', 'username': 'Fit2Live2'}, {'user_id': '259773611', 'username': 'srob2247'}, {'user_id': '1225147380284018688', 'username': 'the_resistor'}, {'user_id': '36711022', 'username': 'DanRather'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1248114062656819200,1248005312306528259,1586408556000,2020-04-08,22:02:36,PDT,15685350,sberfield,Scott Berfield,,"If I were Boris, I'd be very nervous if Trump said I was getting better.","['ddale8', 'fredhuston']",[],[],1,0,2,[],[],https://twitter.com/sberfield/status/1248114062656819200,False,,0,Washington DC,,,,,,"[{'user_id': '15685350', 'username': 'sberfield'}, {'user_id': '225265639', 'username': 'ddale8'}, {'user_id': '1587384966', 'username': 'FredHuston'}]",,,,
